external_id,level,category,intensity,title,text,required_items,item_mode,timer_seconds,risk_tags,avoid_if_tags,collection,review_status,is_enabled,aftercare_required,pose_family,pose_difficulty,space_required,body_load,notes
task_l4_light_002,4,task,light,Назвать действие и спросить,"Контекст: Принимающий становится на колени на кровати и свободно держит руки на бедрах. Ведущий остается перед ним и по очереди просит поднять взгляд, положить руки вдоль тела и наклонить голову в сторону, затем после отдельного «да» целует плечо и боковую поверхность шеи. Удерживать позу руками нельзя.

Порядок: Принимающий становится на колени на кровати и свободно держит руки на бедрах. Ведущий остается перед ним и по очереди просит поднять взгляд, положить руки вдоль тела и наклонить голову в сторону, затем после отдельного «да» целует плечо и боковую поверхность шеи. Удерживать позу руками нельзя.

Дополнительное правило этой карточки: Ведущий перед каждым пунктом называет точное действие: «можно поднять взгляд?», «можно положить руки вдоль тела?», «можно поцеловать плечо?». Принимающий отвечает «да», «изменить», «позже» или «стоп».

Завершение: По сигналу таймера полностью остановитесь, скажите «роль завершена», обратитесь друг к другу по именам и по очереди ответьте «комфортно», «нужно обсудить» или «игру заканчиваем».",,none,180,,,base_tasks,approved,1,1,,,,,reviewed self-contained context
task_l4_light_003,4,task,light,Повязка и три прикосновения,"Контекст: Принимающий ложится на спину и надевает повязку, которую может снять одним движением. Ведущий садится рядом. Стимуляция гениталий, проникновение и удерживание не выполняются.

Порядок: Принимающий заранее оценивает три предложения: ладонь на кисти, ладонь на плече, один поцелуй в губы. Ведущий называет каждый разрешенный пункт, ждет отдельного «да» и выполняет его один раз; касание кисти и плеча длится по 15 секунд. После каждого пункта полностью останавливается.

Завершение: По сигналу минутного таймера снимите повязку, скажите «роль завершена» и ответьте «комфортно», «нужно обсудить» или «игру заканчиваем».",blindfold,required,60,,,base_tasks,approved,1,1,,,,,reviewed self-contained context
task_l4_light_004,4,task,light,Имена внутри роли,"Контекст: Ведущий и принимающий садятся лицом друг к другу на расстоянии вытянутой руки. Ведущий по очереди просит «посмотри на меня», «подойди на один шаг», «сядь напротив», «дай мне руку», затем просит разрешение на один поцелуй в губы. Каждый пункт выполняется только после отдельного «да».

Порядок: Ведущий и принимающий садятся лицом друг к другу на расстоянии вытянутой руки. Ведущий по очереди просит «посмотри на меня», «подойди на один шаг», «сядь напротив», «дай мне руку», затем просит разрешение на один поцелуй в губы. Каждый пункт выполняется только после отдельного «да».

Дополнительное правило этой карточки: Выберите обращения «ведущий» и «принимающий» либо по одному собственному нейтральному имени. Используйте их только при пяти просьбах. После таймера вернитесь к обычным именам.

Завершение: По сигналу таймера полностью остановитесь, скажите «роль завершена», обратитесь друг к другу по именам и по очереди ответьте «комфортно», «нужно обсудить» или «игру заканчиваем».",,none,180,,,base_tasks,approved,1,1,,,,,reviewed self-contained context
task_l4_light_005,4,task,light,Одна просьба,"Контекст: В этой карточке нет интимных действий. Никаких физических действий не начинайте.

Порядок: Принимающий выбирает одну точную просьбу: принести стакан воды; сделать минутный массаж плеч; либо сесть рядом и обнять на 30 секунд. Второй повторяет просьбу, получает «верно» и выполняет только ее.

Завершение: После выполнения всех пунктов раздела «Порядок» карточка заканчивается. К физическому действию переходите только по новой карточке и новому согласию.",,none,,,,base_tasks,approved,1,1,,,,,reviewed self-contained context
task_l4_light_006,4,task,light,Согласие на смену действия,"Контекст: Ведущий садится на устойчивый стул без колес, принимающий стоит перед ним на расстоянии одного шага. Ведущий просит сделать шаг ближе, повернуться, снова встать лицом к нему и положить ладони ему на плечи; после каждого пункта ожидает «да», «изменить», «пауза» или «стоп».

Порядок: Ведущий садится на устойчивый стул без колес, принимающий стоит перед ним на расстоянии одного шага. Ведущий просит сделать шаг ближе, повернуться, снова встать лицом к нему и положить ладони ему на плечи; после каждого пункта ожидает «да», «изменить», «пауза» или «стоп».

Дополнительное правило этой карточки: Выполняйте четыре пункта. Перед переходом к следующему ведущий полностью останавливается, называет пункт и спрашивает «можно перейти?». Только ясное «да» разрешает продолжение.

Завершение: По сигналу таймера полностью остановитесь, скажите «роль завершена», обратитесь друг к другу по именам и по очереди ответьте «комфортно», «нужно обсудить» или «игру заканчиваем».",,none,180,,,base_tasks,approved,1,1,,,,,reviewed self-contained context
task_l4_light_007,4,task,light,Три команды и стоп-тема,"Контекст: В этой карточке выполняются только команды положения тела и дистанции. Поцелуи, стимуляция гениталий, проникновение и удерживание не выполняются.

Порядок: Принимающий выбирает три команды из списка «подойди на один шаг», «сядь напротив», «посмотри на меня», «возьми меня за руку» и одну запрещенную тему: внешность, прошлые отношения или унизительные обращения. Ведущий две минуты дает выбранные команды по одной. Перед каждой принимающий отвечает «да», «изменить», «пауза» или «стоп»; после выполнения ведущий ждет следующего ответа.

Завершение: По сигналу двухминутного таймера полностью остановитесь, скажите «роль завершена» и обратитесь друг к другу по именам.",,none,120,,,base_tasks,approved,1,1,,,,,reviewed self-contained context
task_l4_light_008,4,task,light,Проверка перед стартом,"Контекст: В этой карточке нет интимных действий. Никаких физических действий не начинайте.

Порядок: Положите воду рядом, повторите стоп-слово и выберите одну точную границу до конца сегодняшней игры: не касаться шеи; не удерживать руки; не использовать унизительные слова; не переходить к проникновению. Второй повторяет границу, назвавший подтверждает «верно». Если позже выпадет ролевая карточка, применяйте к ней эту границу; если не выпадет, никаких действий не требуется.

Завершение: После выполнения всех пунктов раздела «Порядок» карточка заканчивается. К физическому действию переходите только по новой карточке и новому согласию.",,none,,,,base_tasks,approved,1,1,,,,,reviewed self-contained context
task_l4_light_009,4,task,light,Только управление темпом,"Контекст: Ведущий садится на устойчивый стул без колес, принимающий стоит перед ним на расстоянии одного шага. Ведущий просит сделать шаг ближе, повернуться, снова встать лицом к нему и положить ладони ему на плечи; после каждого пункта ожидает «да», «изменить», «пауза» или «стоп».

Порядок: Ведущий садится на устойчивый стул без колес, принимающий стоит перед ним на расстоянии одного шага. Ведущий просит сделать шаг ближе, повернуться, снова встать лицом к нему и положить ладони ему на плечи; после каждого пункта ожидает «да», «изменить», «пауза» или «стоп».

Дополнительное правило этой карточки: Выполняйте последовательность положения тела. Ведущий управляет только скоростью движения командами «быстрее?», «медленнее» и «пауза»; он не меняет положение принимающего руками.

Завершение: По сигналу таймера полностью остановитесь, скажите «роль завершена», обратитесь друг к другу по именам и по очереди ответьте «комфортно», «нужно обсудить» или «игру заканчиваем».",,none,180,,,base_tasks,approved,1,1,,,,,reviewed self-contained context
task_l4_light_010,4,task,light,Жест замедления,"Контекст: Ведущий и принимающий садятся лицом друг к другу на расстоянии вытянутой руки. Ведущий по очереди просит «посмотри на меня», «подойди на один шаг», «сядь напротив», «дай мне руку», затем просит разрешение на один поцелуй в губы. Каждый пункт выполняется только после отдельного «да».

Порядок: Ведущий и принимающий садятся лицом друг к другу на расстоянии вытянутой руки. Ведущий по очереди просит «посмотри на меня», «подойди на один шаг», «сядь напротив», «дай мне руку», затем просит разрешение на один поцелуй в губы. Каждый пункт выполняется только после отдельного «да».

Дополнительное правило этой карточки: Сигнал замедления — медленное движение открытой ладонью вниз. Принимающий показывает его один раз до старта. Во время пунктов после сигнала ведущий сразу замедляется и спрашивает «так подходит?».

Завершение: По сигналу таймера полностью остановитесь, скажите «роль завершена», обратитесь друг к другу по именам и по очереди ответьте «комфортно», «нужно обсудить» или «игру заканчиваем».",,none,180,,,base_tasks,approved,1,1,,,,,reviewed self-contained context
task_l4_light_011,4,task,light,Взгляд без удержания,"Контекст: Принимающий становится на колени на кровати и свободно держит руки на бедрах. Ведущий остается перед ним и по очереди просит поднять взгляд, положить руки вдоль тела и наклонить голову в сторону, затем после отдельного «да» целует плечо и боковую поверхность шеи. Удерживать позу руками нельзя.

Порядок: Принимающий становится на колени на кровати и свободно держит руки на бедрах. Ведущий остается перед ним и по очереди просит поднять взгляд, положить руки вдоль тела и наклонить голову в сторону, затем после отдельного «да» целует плечо и боковую поверхность шеи. Удерживать позу руками нельзя.

Дополнительное правило этой карточки: Выполняйте положение и поцелуи. Ведущий просит «посмотри на меня» либо «можешь отвести взгляд». Каждые 30 секунд он полностью останавливается и спрашивает «поза и прикосновение комфортны?».

Завершение: По сигналу таймера полностью остановитесь, скажите «роль завершена», обратитесь друг к другу по именам и по очереди ответьте «комфортно», «нужно обсудить» или «игру заканчиваем».",,none,180,,,base_tasks,approved,1,1,,,,,reviewed self-contained context
task_l4_light_012,4,task,light,Фраза завершения,"Контекст: Ведущий садится на устойчивый стул без колес, принимающий стоит перед ним на расстоянии одного шага. Ведущий просит сделать шаг ближе, повернуться, снова встать лицом к нему и положить ладони ему на плечи; после каждого пункта ожидает «да», «изменить», «пауза» или «стоп».

Порядок: Ведущий садится на устойчивый стул без колес, принимающий стоит перед ним на расстоянии одного шага. Ведущий просит сделать шаг ближе, повернуться, снова встать лицом к нему и положить ладони ему на плечи; после каждого пункта ожидает «да», «изменить», «пауза» или «стоп».

Дополнительное правило этой карточки: Фраза завершения — «роль закончена». До старта оба произносят ее по одному разу. Выполняйте последовательность; после этой фразы сразу разомкните контакт и вернитесь к обычным именам.

Завершение: По сигналу таймера полностью остановитесь, скажите «роль завершена», обратитесь друг к другу по именам и по очереди ответьте «комфортно», «нужно обсудить» или «игру заканчиваем».",,none,180,,,base_tasks,approved,1,1,,,,,reviewed self-contained context
task_l4_light_013,4,task,light,Отсчет и выход из роли,"Контекст: Принимающий становится на колени на кровати и свободно держит руки на бедрах. Ведущий остается перед ним. В этой карточке нет поцелуев, стимуляции гениталий, проникновения или удерживания.

Порядок: Ведущий медленно считает от десяти до одного. На числах «десять», «семь» и «четыре» он по очереди просит: «посмотри на меня», «положи руки вдоль тела», «снова положи руки на бедра». Принимающий выполняет каждую просьбу только после собственного ответа «да» и может сказать «изменить», «пауза» или «стоп».

Завершение: После счета или по сигналу минутного таймера принимающий садится удобно. Оба подтверждают, что карточка завершена.",,none,60,,,base_tasks,approved,1,1,,,,,reviewed self-contained context
task_l4_light_014,4,task,light,Реквизит с быстрым удалением,"Контекст: Бот показывает один реквизит и инструкцию к нему. Ведущий не добавляет команды, прикосновения или другой предмет вне инструкции.

Порядок: Принимающий называет один разрешенный инструкцией способ и участок применения. После отдельного «да» ведущий использует предмет 90 секунд. Через 30 и 60 секунд он полностью останавливается и спрашивает «предмет, участок и интенсивность подходят?». Ответ «изменить», «пауза» или «стоп» применяется сразу.

Завершение: По сигналу 90-секундного таймера уберите предмет, скажите «роль завершена» и ответьте «комфортно», «нужно обсудить» или «игру заканчиваем».",,required,90,,,base_tasks,approved,1,1,,,,,reviewed self-contained context
task_l4_light_015,4,task,light,Способ спокойного завершения,"Контекст: В этой карточке нет интимных действий. Никаких физических действий не начинайте.

Порядок: До начала принимающий выбирает способ спокойного завершения: вода и объятие, тишина и плед или короткое обсуждение. После выполнения выполните выбранный вариант.

Завершение: После выполнения всех пунктов раздела «Порядок» карточка заканчивается. К физическому действию переходите только по новой карточке и новому согласию.",,none,,,,base_tasks,approved,1,1,,,,,reviewed self-contained context
task_l4_light_016,4,task,light,Выход из роли,"Контекст: Эта карточка завершает ролевой режим. Новые команды, прикосновения и интимные действия не начинаются.

Порядок: Скажите «роль завершена», уберите использованный реквизит и обратитесь друг к другу обычными именами. Затем каждый одним предложением описывает состояние: «все хорошо», «нужна пауза» или «нужно обсудить карточку».

Завершение: После ответов ролевая сцена считается полностью завершенной.",,none,,,,base_tasks,approved,1,1,,,,,reviewed self-contained context
task_l4_medium_001,4,task,medium,Повторное согласие в середине,"Контекст: Принимающий ложится на спину в центре кровати и сам кладет руки на подушку над головой без фиксации. Ведущий располагается сбоку, по отдельному согласию целует губы, боковую поверхность шеи и грудь, затем одну минуту выполняет ручную стимуляцию гениталий. Принимающий может свободно опустить руки в любой момент.

Порядок: Принимающий ложится на спину в центре кровати и сам кладет руки на подушку над головой без фиксации. Ведущий располагается сбоку, по отдельному согласию целует губы, боковую поверхность шеи и грудь, затем одну минуту выполняет ручную стимуляцию гениталий. Принимающий может свободно опустить руки в любой момент.

Дополнительное правило этой карточки: Выполняйте последовательность. Перед поцелуями, перед ручной стимуляцией и через 90 секунд ведущий полностью останавливается и спрашивает «можно продолжить этот пункт?». Только «да» разрешает продолжение.

Завершение: По сигналу таймера полностью остановитесь, скажите «роль завершена», обратитесь друг к другу по именам и по очереди ответьте «комфортно», «нужно обсудить» или «игру заканчиваем».",,none,180,,,base_tasks,approved,1,1,,,,,reviewed self-contained context
task_l4_medium_002,4,task,medium,Три правила по одному,"Контекст: Принимающая становится на колени на кровати с опорой руками на матрас, ведущий располагается сбоку. Давить на спину, удерживать руки и начинать проникновение нельзя.

Порядок: Выберите три правила: ведущий говорит только короткими фразами; прикосновение начинается только после «можно»; темп остается медленным; каждые 30 секунд обязательна полная пауза. После отдельного «да» ведущий 30 секунд гладит ягодицы ладонью, останавливается и спрашивает «можно перейти к внутренней стороне бедер?». После нового «да» гладит бедра 30 секунд. Повторяйте эти два отрезка до таймера, вводя выбранные правила по одному. Ответ «изменить», «пауза» или «стоп» применяется сразу.

Завершение: По сигналу таймера ведущий убирает руки, принимающая садится удобно. Оба говорят «роль завершена» и отвечают «комфортно», «нужно обсудить» или «игру заканчиваем».",,none,180,,,base_tasks,approved,1,1,,,,,reviewed self-contained context
task_l4_medium_003,4,task,medium,Отрезки по 30 секунд,"Контекст: Принимающая ложится на спину, ведущий располагается между ее ног. После команд «посмотри на меня» и «скажи, какой темп нужен» и отдельного «да» ведущий делает куннилингус, лаская языком вульву и клитор. Команды не заменяют согласие на переход к новому участку.

Порядок: Принимающая ложится на спину, ведущий располагается между ее ног. После команд «посмотри на меня» и «скажи, какой темп нужен» и отдельного «да» ведущий делает куннилингус, лаская языком вульву и клитор. Команды не заменяют согласие на переход к новому участку.

Дополнительное правило этой карточки: Выполняйте куннилингус отрезками по 30 секунд. После каждого ведущий полностью останавливается и спрашивает «продолжить в том же положении?». Только «да» запускает следующий отрезок.

Завершение: По сигналу таймера полностью остановитесь, скажите «роль завершена», обратитесь друг к другу по именам и по очереди ответьте «комфортно», «нужно обсудить» или «игру заканчиваем».",,none,180,,,base_tasks,approved,1,1,,,,,reviewed self-contained context
task_l4_medium_004,4,task,medium,Четыре слова ответа,"Контекст: Принимающий ложится на спину в центре кровати и сам кладет руки на подушку над головой без фиксации. Ведущий располагается сбоку, по отдельному согласию целует губы, боковую поверхность шеи и грудь, затем одну минуту выполняет ручную стимуляцию гениталий. Принимающий может свободно опустить руки в любой момент.

Порядок: Принимающий ложится на спину в центре кровати и сам кладет руки на подушку над головой без фиксации. Ведущий располагается сбоку, по отдельному согласию целует губы, боковую поверхность шеи и грудь, затем одну минуту выполняет ручную стимуляцию гениталий. Принимающий может свободно опустить руки в любой момент.

Дополнительное правило этой карточки: Во время поцелуев и ручной стимуляции принимающий использует только ответы «да», «медленнее», «изменить участок» и «стоп». Молчание означает немедленную остановку.

Завершение: По сигналу таймера полностью остановитесь, скажите «роль завершена», обратитесь друг к другу по именам и по очереди ответьте «комфортно», «нужно обсудить» или «игру заканчиваем».",,none,180,,,base_tasks,approved,1,1,,,,,reviewed self-contained context
task_l4_medium_005,4,task,medium,Граница и максимальный темп,"Контекст: Принимающая становится на колени на кровати с опорой руками на матрас, ведущий располагается сбоку. Он просит посмотреть на него через плечо, оставить руки на матрасе и назвать допустимый темп; затем по отдельному «да» ласкает ягодицы и внутреннюю сторону бедер ладонью. Давить на спину и удерживать руки нельзя.

Порядок: Принимающая становится на колени на кровати с опорой руками на матрас, ведущий располагается сбоку. Он просит посмотреть на него через плечо, оставить руки на матрасе и назвать допустимый темп; затем по отдельному «да» ласкает ягодицы и внутреннюю сторону бедер ладонью. Давить на спину и удерживать руки нельзя.

Дополнительное правило этой карточки: До старта принимающая выбирает одну границу: не целовать шею; не касаться ягодиц; не касаться внутренней стороны бедер — и максимальный темп «медленно» либо «умеренно». Ведущий выполняет последовательность в этих пределах.

Завершение: По сигналу таймера полностью остановитесь, скажите «роль завершена», обратитесь друг к другу по именам и по очереди ответьте «комфортно», «нужно обсудить» или «игру заканчиваем».",,none,180,,,base_tasks,approved,1,1,,,,,reviewed self-contained context
task_l4_medium_006,4,task,medium,Повязка с проверками,"Контекст: Принимающая ложится на спину, ведущий располагается между ее ног. После команд «посмотри на меня» и «скажи, какой темп нужен» и отдельного «да» ведущий делает куннилингус, лаская языком вульву и клитор. Команды не заменяют согласие на переход к новому участку.

Порядок: Принимающая ложится на спину, ведущий располагается между ее ног. После команд «посмотри на меня» и «скажи, какой темп нужен» и отдельного «да» ведущий делает куннилингус, лаская языком вульву и клитор. Команды не заменяют согласие на переход к новому участку.

Дополнительное правило этой карточки: Принимающая надевает повязку, которую снимает одним движением. Ведущий называет куннилингус и ждет «да». Каждые 20 секунд полностью останавливается и спрашивает «повязка и действие комфортны?».

Завершение: По сигналу таймера полностью остановитесь, скажите «роль завершена», обратитесь друг к другу по именам и по очереди ответьте «комфортно», «нужно обсудить» или «игру заканчиваем».",blindfold,required,60,,,base_tasks,approved,1,1,,,,,reviewed self-contained context
task_l4_medium_007,4,task,medium,Длительность отрезка,"Контекст: Принимающий ложится на спину в центре кровати и сам кладет руки на подушку над головой без фиксации. Ведущий располагается сбоку, по отдельному согласию целует губы, боковую поверхность шеи и грудь, затем одну минуту выполняет ручную стимуляцию гениталий. Принимающий может свободно опустить руки в любой момент.

Порядок: Принимающий ложится на спину в центре кровати и сам кладет руки на подушку над головой без фиксации. Ведущий располагается сбоку, по отдельному согласию целует губы, боковую поверхность шеи и грудь, затем одну минуту выполняет ручную стимуляцию гениталий. Принимающий может свободно опустить руки в любой момент.

Дополнительное правило этой карточки: Во время поцелуев и ручной стимуляции принимающий выбирает длину отрезка 20, 30 или 45 секунд. Между отрезками ведущий полностью останавливается и спрашивает «повторить или закончить?».

Завершение: По сигналу таймера полностью остановитесь, скажите «роль завершена», обратитесь друг к другу по именам и по очереди ответьте «комфортно», «нужно обсудить» или «игру заканчиваем».",,none,180,,,base_tasks,approved,1,1,,,,,reviewed self-contained context
task_l4_medium_008,4,task,medium,Одна разрешенная просьба,"Контекст: В этой карточке нет интимных действий. Никаких физических действий не начинайте.

Порядок: Ведущий предлагает одну просьбу: принести воду; сделать минутный массаж плеч; либо лечь на спину с руками вдоль тела на 30 секунд. Принимающий отвечает «да», «изменить» или «стоп». После выполнения оба выходят из ролей.

Завершение: После выполнения всех пунктов раздела «Порядок» карточка заканчивается. К физическому действию переходите только по новой карточке и новому согласию.",,none,,,,base_tasks,approved,1,1,,,,,reviewed self-contained context
task_l4_medium_009,4,task,medium,Две стоп-темы,"Контекст: В этой карточке нет интимных действий. Никаких физических действий не начинайте.

Порядок: Эта карточка фиксирует границы и не запускает физическое действие. Каждый выбирает одну стоп-тему: унизительные слова; обсуждение внешности; прошлые партнеры; приказы, связанные с болью. Второй повторяет выбранную тему, назвавший отвечает «верно»; обе темы исключаются до конца сессии.

Завершение: После выполнения всех пунктов раздела «Порядок» карточка заканчивается. К физическому действию переходите только по новой карточке и новому согласию.",,none,,,,base_tasks,approved,1,1,,,,,reviewed self-contained context
task_l4_medium_010,4,task,medium,Команда «замри»,"Контекст: Принимающий ложится на спину в центре кровати и сам кладет руки на подушку над головой без фиксации. Ведущий располагается сбоку, по отдельному согласию целует губы, боковую поверхность шеи и грудь, затем одну минуту выполняет ручную стимуляцию гениталий. Принимающий может свободно опустить руки в любой момент.

Порядок: Принимающий ложится на спину в центре кровати и сам кладет руки на подушку над головой без фиксации. Ведущий располагается сбоку, по отдельному согласию целует губы, боковую поверхность шеи и грудь, затем одну минуту выполняет ручную стимуляцию гениталий. Принимающий может свободно опустить руки в любой момент.

Дополнительное правило этой карточки: Во время поцелуев и ручной стимуляции ведущий один раз говорит «замри». Принимающий сам сохраняет текущее положение не более десяти секунд; его не удерживают, «пауза» сразу отменяет команду.

Завершение: По сигналу таймера полностью остановитесь, скажите «роль завершена», обратитесь друг к другу по именам и по очереди ответьте «комфортно», «нужно обсудить» или «игру заканчиваем».",,none,180,,,base_tasks,approved,1,1,,,,,reviewed self-contained context
task_l4_medium_011,4,task,medium,Пауза перед ответом,"Контекст: Принимающая становится на колени на кровати с опорой руками на матрас, ведущий располагается сбоку. Давить на спину, удерживать руки и начинать проникновение нельзя.

Порядок: Ведущий по очереди просит «посмотри на меня через плечо», «оставь руки на матрасе» и «назови допустимый темп». После каждого ответа он ждет три секунды. Затем отдельно спрашивает «можно погладить ягодицы?» и «можно погладить внутреннюю сторону бедер?». После каждого «да» гладит названный участок ладонью 30 секунд; ответ «изменить», «пауза» или «стоп» сразу прекращает прикосновение.

Завершение: По сигналу таймера ведущий убирает руки, принимающая садится удобно. Каждый отвечает «было комфортно», «нужно изменить» или «не повторять».",,none,180,,,base_tasks,approved,1,1,,,,,reviewed self-contained context
task_l4_medium_012,4,task,medium,Замена команды,"Контекст: Принимающая ложится на спину, ведущий располагается между ее ног. В этой карточке выполняется только куннилингус; положение рук принимающая выбирает сама.

Порядок: Ведущий спрашивает «можно начать куннилингус?» и после ответа «да» ласкает языком наружную часть вульвы и клитор в медленном темпе. Через каждые 30 секунд он полностью останавливается и спрашивает «продолжить так же?». Принимающая отвечает «да», «медленнее», «изменить участок», «пауза» или «стоп».

Завершение: По сигналу таймера полностью прекратите куннилингус. Принимающая отвечает «было комфортно», «нужно изменить» или «не повторять».",,none,180,,,base_tasks,approved,1,1,,,,,reviewed self-contained context
task_l4_medium_013,4,task,medium,Разрешенные строгие фразы,"Контекст: Принимающий ложится на спину и сам кладет руки на подушку над головой без фиксации. Ведущий располагается сбоку; принимающий может свободно опустить руки в любой момент.

Порядок: До старта выберите три разрешенные фразы из списка «посмотри на меня», «руки можно опустить», «двигайся медленнее», «пауза» и отдельно запретите оскорбления и унизительные обращения. После отдельного согласия ведущий по 20 секунд целует губы, боковую поверхность шеи и верх груди, каждый раз заново спрашивая «можно?». Затем спрашивает «можно перейти к ручной стимуляции гениталий?» и только после нового «да» выполняет ее до таймера. Использовать можно только три выбранные фразы.

Завершение: По сигналу таймера полностью остановитесь, скажите «роль завершена» и ответьте «комфортно», «нужно обсудить» или «игру заканчиваем».",,none,180,,,base_tasks,approved,1,1,,,,,reviewed self-contained context
